,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf,wmf
DCG@3,0.10210875736959088,0.11218428925152123,0.09275492140872568,0.06427740014818994,0.07803700416153088,0.09043818062186801,0.0822891475388282,0.08849498490183533,0.08761142858317761,0.07069103688899224
Recall@3,0.11228243021346468,0.12961412151067322,0.09809250136836344,0.0779296661193213,0.08383415435139573,0.09796250684181719,0.09361932129173507,0.09797071702244116,0.09603721948549533,0.0797728516694034
MAP@3,0.08221606458675425,0.09058429118773947,0.07283798576902026,0.04928434592227695,0.06028393541324576,0.06570972450282796,0.0629004743659916,0.07047710271848204,0.07335340266374749,0.053261038131727785
DCG@5,0.1170524425261187,0.13463160323723472,0.10370491051278985,0.08372089584549625,0.09423219141828013,0.09819569856719573,0.09709580598203395,0.10366074323741402,0.10629341893707966,0.08931959034102441
Recall@5,0.1445183360700602,0.17846743295019157,0.12147646414887793,0.11932266009852216,0.12029419813902573,0.11500136836343731,0.1251888341543514,0.12986590038314177,0.13759304871373837,0.11902846195949643
MAP@5,0.09257738095238095,0.10413998357963875,0.08118890257252326,0.06106226053639846,0.07088026819923372,0.07079948914431675,0.07387009669768291,0.08270561941251596,0.0851309067688378,0.06544809341361066
DCG@8,0.13468775631465849,0.1570524437322458,0.1215837984978706,0.10430284189425323,0.11116800229700428,0.12226207023295019,0.1241327970195826,0.13044765051952426,0.12829854963260887,0.11352138060549448
Recall@8,0.19477148330596605,0.24048166392993983,0.17091954022988504,0.17615353037766834,0.16845785440613026,0.18230295566502464,0.20014367816091952,0.20371100164203612,0.19952107279693485,0.18589901477832513
MAP@8,0.10318938149972631,0.12163832199546486,0.09213610329189147,0.07396673410743608,0.08218512491203378,0.085713795384054,0.08939929496702896,0.09750331339432325,0.0974861534652175,0.07961612844371466
