,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr,dubpr
DCG@3,0.08801047877342018,0.08952291047118555,0.08889398189330738,0.08703732022800094,0.08930065310822165,0.08394781640131958,0.08404426304820535,0.09025317680763331,0.08440082945923381,0.08472764550478029
Recall@3,0.09628128635220833,0.09741078464482719,0.09672126533828661,0.09425869638635596,0.09720064542759577,0.09137866336447896,0.09222297271942663,0.09658992832751698,0.09127077939134676,0.09190401140755751
MAP@3,0.06952684278334396,0.07229805371058326,0.07188762555192815,0.07072200958134764,0.07201130123706956,0.06617837442305527,0.06575856504934519,0.07338705642488148,0.06960017261435701,0.06638632469010719
DCG@5,0.10175233837048442,0.1038486672202493,0.1036581698732672,0.0991593443500521,0.1019469413737422,0.09812571148354729,0.09898508496595153,0.1044253257986381,0.09872964097707987,0.09908675584827527
Recall@5,0.12578989830762877,0.12761829712184322,0.12816709820255917,0.11991631956170962,0.12454594919133924,0.1217644189275395,0.12411910390633793,0.12724773912717174,0.12161056700063792,0.12284794926638899
MAP@5,0.07816764544010407,0.08136194916632268,0.08090339537443555,0.07884614181895505,0.07984058188549914,0.07502317160118578,0.07536188037074562,0.0825325215455239,0.07905409208600697,0.07604705304764406
DCG@8,0.11312302187644586,0.11374737316570332,0.11477546649095946,0.11273420109829954,0.11312294434809898,0.10986424944453142,0.1094096431933743,0.11360652812517565,0.11156968026964476,0.1106312786370733
Recall@8,0.1572657510600773,0.15526286164584036,0.1588089609366205,0.1578436339074637,0.15584074449322677,0.15426470036399115,0.15311550151975686,0.15266520319711807,0.15723291680738488,0.15487823182858645
MAP@8,0.08508375079740327,0.08728988311899491,0.08782124295738784,0.0866136315308892,0.08666760478817216,0.08196667792412474,0.08173896791445762,0.08814598935187419,0.08648984974867278,0.08284554142119155
