,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr,bpr
DCG@3,0.09725219951821823,0.0948780712525469,0.09552808986389244,0.09407827363420292,0.09445237855969259,0.09550347964592,0.09261755451993023,0.09745855058767679,0.09255970504919502,0.09270823798241953
Recall@3,0.10468685504146497,0.10194191151637959,0.10166610379376335,0.10194191151637959,0.10184340875830236,0.10266426507561259,0.09897369507298585,0.10547487710608278,0.10016886187098951,0.10036586738714397
MAP@3,0.0790980274431811,0.07806593743354973,0.07798166285163921,0.0780768821844472,0.07695504521745657,0.07829577720239658,0.07645487010144221,0.07955223460542608,0.07514916131937409,0.07644611430072422
DCG@5,0.10883660377677655,0.10926489806957322,0.11011262818233881,0.10791112970878054,0.10789121881368843,0.10945552191377873,0.10657835400434863,0.10935431729052833,0.10643244606948166,0.1060932510238993
Recall@5,0.12948046831025553,0.1325115388945176,0.13270854441067206,0.13152651131374535,0.13048519644264325,0.13215036211490114,0.1283744230552741,0.13097771023302937,0.1298650981275095,0.12910615782956208
MAP@5,0.08687125533165721,0.08691242323039013,0.08714992432486522,0.08677068870626789,0.08566339262261248,0.08712748758552541,0.08536505434850587,0.08702076062891666,0.08435518218319638,0.08497528049833014
DCG@8,0.12023686157477977,0.11967839939739788,0.11965438878951244,0.11845164436213236,0.11732519120464292,0.11968773047946196,0.11753214921220217,0.11922196791620565,0.11653946803024855,0.11608105414763234
Recall@8,0.16116364591541896,0.16122931442080377,0.15912792224848962,0.16109422492401215,0.15650118203309693,0.1602771210927239,0.15843840294194905,0.15820856317310217,0.15771604938271605,0.156829524560021
MAP@8,0.09359017089893483,0.0933833117565387,0.09293998233651223,0.09304583371304918,0.09153815518852669,0.09338722059614495,0.09200754093336835,0.09324399624572707,0.09033457321725644,0.09118639871236123
